ID,UICNumber,APINumber,PermittedIntervalTopFt,PermittedIntervalBottomFt,PermittedMaxLiquidBPD,StartDate,SurfaceHoleLatitude,SurfaceHoleLongitude,CompletedWellDepthClassification,WellName,Distances,DXs,DYs,DDRatio,YearsInjecting,EncompassingDay,EncompassingDiffusivity,EventID,TotalBBL,Selection,MMBBL,YearsInjectingToEarthquake
88373,104207,13540754,4900.0,5600.0,15000,11/2/2011,31.98987217,-102.3543316,Deep,RATLIFF A 1903,54.53058237945982,51.759585768463474,17.161970198615332,1.6746782094515997,12.733744010951403,-28323.0,0.5888576559245798,texnet2024oqfb,1889486.0,Exclude,1.889486,-12.733744010951403
88909,119930,10933528,11431.0,12280.0,50000,12/16/2019,31.931661,-104.366527,Deep,DR SWD 27 1,242.65246555971638,241.49879225898485,23.6367889298153,12.380812859481455,4.61327857631759,-54746.0,32.184436170530965,texnet2024oqfb,21669878.949013904,Exclude,21.669878949013903,-4.61327857631759
93987,99215,333438,10350.0,13198.0,20000,5/12/2008,32.26950722,-102.2337605,Deep,MABEE 240 1SW,42.67442661952362,40.33279814356424,-13.94178977803529,1.1616391609735441,16.20807665982204,-21999.0,0.28332837836108987,texnet2024oqfb,3781069.0,Exclude,3.781069,-16.20807665982204
95577,119435,31742746,10500.0,13000.0,30000,11/1/2019,32.38391,-101.796079,Deep,POSEIDON SWD 1,26.680622328231525,-0.8589638898786095,-26.666791918437134,1.34349887469945,4.736481861738535,-21323.0,0.3789851569274294,texnet2024oqfb,15199385.0,Exclude,15.199385,-4.736481861738535
96531,118219,10933417,11708.0,14000.0,100000,4/18/2019,31.929413,-104.329984,Deep,DR B STRANGELOVE 25 SWD 1,239.2514552065378,238.0563426851712,23.88683359491567,11.415058300007225,5.27583846680356,-54504.0,27.359229016985182,texnet2024oqfb,35269398.67508592,Exclude,35.26939867508592,-5.27583846680356
100775,22759,41503882,5000.0,8400.0,13000,12/18/1969,32.91568901,-100.9206699,Deep,COGDELL CANYON REEF UNIT 606,119.3530334071078,-82.95124336144889,-85.81648251573876,1.770030884252856,54.60643394934976,-36486.0,0.657823335303212,texnet2024oqfb,0.0,0bbl Disposal,0.0,-54.60643394934976
78360,114956,22739064,9630.0,11000.0,25000,2/24/2017,32.27958395,-101.4365479,Deep,PIPELINE SWD 1,37.82339599925042,-34.69478213873096,-15.062622775435178,1.5217393727732533,7.4195756331279945,-23496.0,0.48621476383670087,texnet2024oqfb,19043983.0,Exclude,19.043983,-7.4195756331279945
78569,115433,38936257,3360.0,6000.0,20000,7/26/2017,31.80000703,-103.8212181,Deep,RIVERSIDE 21601 SWD #1 1,194.03449690515782,190.2214885604915,38.28063805693012,8.035133228669745,7.003422313483915,-53873.0,13.556068390565564,texnet2024oqfb,0.0,0bbl Disposal,0.0,-7.003422313483915
78733,110055,31735255,4770.0,6300.0,15000,5/19/2014,32.12288062,-102.2096421,Deep,CROSS BAR RANCH 1901SW,38.16704606822304,38.0935501546641,2.3674624869886673,1.3102819789238005,10.190280629705681,-22599.0,0.36047663715423867,texnet2024oqfb,6612971.0,Exclude,6.612971,-10.190280629705681
80641,112675,17337204,11050.0,13750.0,30000,7/31/2015,31.66788212,-101.5693563,Deep,DANIEL -28- SWD 1D,57.46756588670849,-22.270576473514865,52.97686976170522,2.1003207909164137,8.991101984941821,-31133.0,0.9262300138168754,texnet2024oqfb,0.0,0bbl Disposal,0.0,-8.991101984941821
80700,117379,10303614,6150.0,8461.0,5000,12/6/2018,31.4282299,-102.5374205,Deep,"LEA, P. J. -C- 2",105.51734856733869,69.22842780835109,79.63334622540829,4.869166919534487,5.639972621492129,-54371.0,4.978023158014486,texnet2024oqfb,0.0,0bbl Disposal,0.0,-5.639972621492129
83063,119874,31742329,11250.0,12430.0,40000,11/25/2019,32.33324981,-101.8218381,Deep,TORMUND SWD 20SD,21.089958602597726,1.5642605268026581,-21.031867433357412,1.0694257010353139,4.670773442847365,-20176.0,0.24013132719393923,texnet2024oqfb,11991711.0,Exclude,11.991711,-4.670773442847365
83172,105752,11533368,4000.0,12270.0,20000,9/26/2012,32.56878145,-102.0200906,Deep,BROWN AND ECHOLS 2101,51.36443274231772,20.189972393515497,-47.230012470851555,1.6363813388429438,11.832991101984941,-27182.0,0.5622333762955012,texnet2024oqfb,109165519.0,Exclude,109.165519,-11.832991101984941
83379,91933,300438,8822.0,9100.0,10000,2/19/2002,32.18066684,-102.7577893,Deep,UNIV. -11- SEC. -1- C1,89.78701994447714,89.69517947856065,-4.060089126580844,2.0774471341573846,22.43394934976044,-47100.0,0.9061655527939877,texnet2024oqfb,0.0,0bbl Disposal,0.0,-22.43394934976044
72209,114335,16538439,6000.0,12630.0,45000,9/27/2016,32.7629732,-102.8215459,Deep,WEST SEMINOLE SA UNIT 3WD,117.63032270757478,95.39145421886505,-68.82992843791524,4.606813970004585,7.83025325119781,-53571.0,4.456038529084152,texnet2024oqfb,0.0,0bbl Disposal,0.0,-7.83025325119781
74383,113829,22734702,3700.0,4900.0,25000,5/13/2016,32.4597647,-101.6271202,Deep,IDEN SWD 4A,38.8926771081605,-16.74348311098529,-35.10409754911889,1.4879518230531703,8.205338809034908,-23569.0,0.4648633704301643,texnet2024oqfb,56358128.0,Exclude,56.358128,-8.205338809034908
75226,118973,31742511,11500.0,14000.0,50000,7/31/2019,32.26548,-102.017452,Deep,SUNFLOWER SWD 1,24.106034961089502,19.97542128106946,-13.493842769055819,1.182488296331912,4.991101984941821,-20657.0,0.2935900203266431,texnet2024oqfb,13893213.25,Exclude,13.89321325,-4.991101984941821
76060,103282,13540893,12700.0,14400.0,20000,6/8/2011,32.01573,-102.339498,Deep,GARDENDALE 8 SWD 1,52.34151357745836,50.35426540273496,14.28580808003655,1.5826342443186554,13.136208076659821,-27150.0,0.5259067004896859,texnet2024oqfb,0.0,0bbl Disposal,0.0,-13.136208076659821
76460,102122,21937131,8100.0,11700.0,20000,8/4/2010,33.53241509,-102.4727466,Deep,SOUTHEAST LEVELLAND UNIT 370WD,166.53944538516467,62.384918883097335,-154.41482154248226,4.881363079783528,13.979466119096509,-51325.0,5.002992030525712,texnet2024oqfb,0.0,0bbl Disposal,0.0,-13.979466119096509
77089,82597,16534629,8500.0,8680.0,20000,4/29/1994,32.85345733,-102.2578879,Deep,AMERICAN WAREHOUSE COMPANY 'A' 1,89.59724420635602,42.46623279679931,-78.89446312774066,1.7854055409833327,30.245037645448324,-44098.0,0.6693007991252005,texnet2024oqfb,0.0,0bbl Disposal,0.0,-30.245037645448324
78532,115242,22737690,3450.0,4650.0,10000,5/24/2017,32.16045406,-101.5270537,Deep,CONNALLY 2841,26.257040497250614,-26.19445506252181,-1.8118249780738904,1.074179022317379,7.175906913073238,-20334.0,0.24227071473364667,texnet2024oqfb,0.0,0bbl Disposal,0.0,-7.175906913073238
78936,110759,32933636,4540.0,5600.0,20000,9/30/2014,31.88567326,-102.1488895,Deep,"SCHARBAUER, C.,-B- NCT-1 14",43.3277333689562,32.41325324451777,28.75199758062171,1.5149704301362703,9.82340862422998,-24577.0,0.48189886047111397,texnet2024oqfb,0.0,0bbl Disposal,0.0,-9.82340862422998
79629,120108,17338286,10595.0,12370.0,60000,1/6/2020,31.70527981,-101.5751581,Deep,BERNICE MATTHIESEN -15- 1D,53.43026347098759,-21.718328058309396,48.81713093983364,2.7433110827909735,4.555783709787817,-30789.0,1.5801477716453365,texnet2024oqfb,0.0,0bbl Disposal,0.0,-4.555783709787817
85310,116637,32942497,11700.0,15000.0,40000,8/17/2018,31.97005904,-102.0462119,Deep,BULLDOG SWD 1,29.85270794741803,22.718968929083346,19.365781344272204,1.3418940392604426,5.943874058863792,-21669.0,0.37808028746525596,texnet2024oqfb,13617131.0,Exclude,13.617131,-5.943874058863792
85562,82402,11532730,4213.0,5788.0,2000,2/17/1995,32.64974412,-102.041124,Deep,HOMER 1,60.44274166146043,22.15633559245063,-56.235476752774815,1.220797794195249,29.440109514031484,-25203.0,0.3129212517261125,texnet2024oqfb,0.0,0bbl Disposal,0.0,-29.440109514031484
86362,93220,26300448,4500.0,9000.0,13000,7/11/2003,32.98056212,-100.8412371,Deep,COGDELL CANYON REEF UNIT 1060W,129.6957980201557,-90.36765013664836,-93.03230772212434,3.098217255646607,21.045859000684462,-48744.0,2.0154467300357557,texnet2024oqfb,0.0,0bbl Disposal,0.0,-21.045859000684462
86521,116911,10933356,13643.0,14638.0,70000,10/7/2018,31.88445,-104.230225,Deep,COUNT FLEET 48 SWD 4,230.52356672303972,228.7067759704376,28.8880605864178,10.486047079985706,5.804243668720055,-54311.0,23.087196191953083,texnet2024oqfb,34927448.0,Exclude,34.927448,-5.804243668720055
86766,117762,10933393,14730.0,15720.0,70000,2/10/2019,31.85912,-104.130366,Deep,LEONATUS 11 SWD 2,221.5989809811771,219.31959400767332,31.705512262123452,10.393685829093092,5.45927446954141,-54437.0,22.68228262157296,texnet2024oqfb,27825083.0,Exclude,27.825083,-5.45927446954141
86850,103413,31733131,5550.0,6175.0,15000,6/30/2011,32.48613214,-102.1475189,Deep,MABEE FOUNDATION 1RE,49.821798286923936,32.17777612841993,-38.036943503010185,1.5099120228832414,13.075975359342916,-26043.0,0.4786861626321888,texnet2024oqfb,0.0,0bbl Disposal,0.0,-13.075975359342916
79654,115345,31740777,12088.0,12803.0,50000,6/22/2017,32.3560349,-101.9643425,Deep,GT HALL D1,27.91867279164303,14.969460567045827,-23.566249194178404,1.1485282276908375,7.096509240246407,-20758.0,0.2769688538829244,texnet2024oqfb,9153521.0,Exclude,9.153521,-7.096509240246407
80690,117936,22740032,10500.0,11900.0,30000,3/11/2019,32.36640238,-101.6819078,Deep,DB HUGHES 1D,27.30522371667977,-11.598524701375373,-24.719422265589603,1.2901163079068145,5.379876796714579,-21236.0,0.3494663122170417,texnet2024oqfb,3937013.0,Exclude,3.937013,-5.379876796714579
80983,118456,22741311,7800.0,12640.0,35000,5/22/2019,32.43876637,-101.4216702,Deep,JACK BUCHANAN SR SWD 1,48.727060017631864,-36.063290406934044,-32.76845680511907,2.3456289060558206,5.1827515400410675,-28453.0,1.1552239842148457,texnet2024oqfb,18526951.0,Exclude,18.526951,-5.1827515400410675
81090,119195,38340821,10300.0,12600.0,50000,9/19/2019,31.5241475,-101.5249082,Deep,RICKER 39 SWD 1,73.8762906769231,-26.488224919304372,68.96444757362491,3.6746426962852827,4.854209445585216,-42098.0,2.8351616174110563,texnet2024oqfb,0.0,0bbl Disposal,0.0,-4.854209445585216
81383,116521,31741322,11000.0,14000.0,40000,7/24/2018,32.384738,-102.0274035,Deep,JONES-HOLTON D 5D,33.95255518938982,20.898306315819962,-26.758890220351013,1.517817671164702,6.009582477754963,-22792.0,0.4837119276148088,texnet2024oqfb,4325306.0,Exclude,4.325306,-6.009582477754963
83039,116047,22739944,10340.0,12000.0,50000,2/21/2018,32.25041028,-101.5491986,Deep,GUITAR 5D,26.838935104786678,-24.09714047284142,-11.81764032663857,1.1600604942485055,6.4284736481861735,-20742.0,0.28255881553836376,texnet2024oqfb,7351480.800000001,Exclude,7.351480800000001,-6.4284736481861735
83053,119831,22740391,10965.0,13000.0,35000,11/20/2019,32.484589,-101.658164,Deep,IDEN 31 SWD 1D,40.30947965739603,-13.822967132953627,-37.86530029815995,2.0410168517020892,4.684462696783025,-25347.0,0.8746630253847403,texnet2024oqfb,9491945.0,Exclude,9.491945,-4.684462696783025
83073,119949,10933597,13887.0,15887.0,75000,12/16/2019,31.898013,-104.145537,Deep,NEEDLES 39 SWD 2,222.39513270458036,220.70370088404826,27.379450358325027,11.34722662934302,4.61327857631759,-54746.0,27.035041747858358,texnet2024oqfb,19090744.0,Exclude,19.090744,-4.61327857631759
83078,116242,13543432,9750.0,13750.0,10000,4/25/2018,31.96469964,-102.364797,Deep,RATLIFF RANCH 'A' 5A,56.40375456309092,52.753301024770394,19.961906512482738,2.4713218852547283,6.2559890485968515,-31601.0,1.2823489405588728,texnet2024oqfb,1427998.0,Exclude,1.427998,-6.2559890485968515
86674,117355,32933681,4490.0,6100.0,15000,12/2/2018,31.8646012,-102.1292158,Deep,SCHARBAUER JR 10SW,43.59976278536928,30.561284618140206,31.0958393002259,2.009989011510518,5.650924024640657,-26205.0,0.8482716511742786,texnet2024oqfb,594938.5399999943,Exclude,0.5949385399999944,-5.650924024640657
101175,119441,15100153,6950.0,7200.0,20000,11/1/2019,32.816698,-100.591851,Deep,CEDAR BREAKS WD 1WD,136.22538335267262,-113.84984733800592,-74.80572898220922,6.8596094569413255,4.736481861738535,-54701.0,9.879759386492175,texnet2024oqfb,8202545.0,Exclude,8.202545,-4.736481861738535
103082,109984,50136351,10720.0,13000.0,50000,5/6/2014,33.00563266,-102.8328947,Deep,DENVER UNIT 4,135.86777817228653,96.32651347887229,-95.82089970530049,4.656242318975418,10.225872689938399,-52696.0,4.552172746295714,texnet2024oqfb,0.0,0bbl Disposal,0.0,-10.225872689938399
104466,101791,21937119,4550.0,11630.0,20000,5/26/2010,33.59894514,-102.4329212,Deep,LEVELLAND UNIT 1207WD,172.11168346223187,58.64103025892792,-161.8149479087393,5.0104602606394355,14.171115674195756,-51255.0,5.271119121984246,texnet2024oqfb,0.0,0bbl Disposal,0.0,-14.171115674195756
107294,116253,22740310,7800.0,13000.0,50000,4/30/2018,32.433728,-101.364908,Deep,HULL SWD 1,52.45420866174594,-41.401620747209186,-32.20803975026955,2.3007917914947855,6.242299794661191,-29720.0,1.1114814668818653,texnet2024oqfb,46352099.30000001,Exclude,46.35209930000001,-6.242299794661191
107660,106281,31735744,5550.0,6175.0,20000,1/9/2013,32.47634712,-102.1445529,Deep,PINOTAGE SWD 1,48.81437788196344,31.90068757647333,-36.94855736026148,1.5743828907939674,11.545516769336071,-26166.0,0.520437174117261,texnet2024oqfb,0.0,0bbl Disposal,0.0,-11.545516769336071
90851,122673,46132064,0.0,11280.0,30000,4/28/2020,31.316506,-101.813228,Deep,ARCO UNIVERSITY 1,92.06350067252049,0.7583969813060488,92.06037699016927,4.89605163185038,4.246406570841889,-54880.0,5.033146424892518,texnet2024oqfb,0.0,0bbl Disposal,0.0,-4.246406570841889
91085,119945,38938499,15346.0,16503.0,90000,12/10/2019,31.854988,-104.013794,Deep,SQUIGGY 58-T2-12 SWD 902,210.7970366518019,208.32905741738028,32.165113933028444,10.736360875981203,4.629705681040384,-54740.0,24.20258692515119,texnet2024oqfb,11819590.6719,Exclude,11.8195906719,-4.629705681040384
91839,113169,22738653,9350.0,11900.0,40000,11/23/2015,32.461466,-101.6429869,Deep,GASKINS 43 1D,38.4477529689432,-15.251612081805613,-35.29333286439192,1.430455153612196,8.676249144421629,-23246.0,0.4296314651026967,texnet2024oqfb,4122647.5,Exclude,4.1226475,-8.676249144421629
91987,124634,32944800,10800.0,13500.0,24500,3/17/2021,31.903765,-101.786134,Deep,WTH 7 SWD 2,26.80010992570543,-1.799077605010964,26.739656357588096,1.601776048082076,3.36208076659822,-21853.0,0.5387052120657154,texnet2024oqfb,8302642.5,Exclude,8.3026425,-3.36208076659822
94025,105121,31737258,11745.0,12675.0,10000,5/14/2012,32.47818077,-102.0934694,Deep,"BREEDLOVE, F. D., -B- 49",45.98495286554648,27.098176559207207,-37.15251394396306,1.4426428640423299,12.202600958247775,-24749.0,0.4369837132516959,texnet2024oqfb,201842.0,Exclude,0.201842,-12.202600958247775
94854,114451,10932982,14740.0,15763.0,90000,10/24/2016,31.78707537,-104.1291484,Deep,MINE THAT BIRD 38 FEE SWD 9,222.85810326652748,219.29083614188798,39.71902444211181,8.769393252910247,7.756331279945243,-53598.0,16.146807914644395,texnet2024oqfb,24516824.0,Exclude,24.516824,-7.756331279945243
95733,117758,32943129,13400.0,14500.0,30000,2/10/2019,31.99475959,-102.1951802,Deep,DYSON 1D,40.339257696855164,36.757149578616726,16.618343287092546,1.892037450820009,5.45927446954141,-25075.0,0.7516350851310941,texnet2024oqfb,8166596.0,Exclude,8.166596,-5.45927446954141
95888,120848,3332533,7450.0,12500.0,20000,2/5/2020,32.5698331,-101.3610064,Deep,MAD DOG SWD 1D,63.11660439340024,-41.73710821925488,-47.346987324966825,3.2702578994767184,4.473648186173854,-35771.0,2.2454924221705688,texnet2024oqfb,6737434.0,Exclude,6.737434,-4.473648186173854
95933,109838,32939312,12310.0,15000.0,30000,4/16/2014,32.041412,-102.261877,Deep,M.F. KING SWD 2,44.524660543378246,43.03277571451134,11.429203503033516,1.5218086547152043,10.28062970568104,-24872.0,0.4862590377386247,texnet2024oqfb,5640664.000035999,Exclude,5.640664000036,-10.28062970568104
95972,118554,10933473,11790.0,13790.0,70000,5/7/2019,31.87397,-104.28162,Deep,SIR BARTON 4 SWD 9,235.49221036931468,233.56706301985557,30.05374923866419,11.291503257044484,5.223819301848049,-54523.0,26.77016914691539,texnet2024oqfb,40561836.0,Exclude,40.561836,-5.223819301848049
86697,117321,13531483,5600.0,8500.0,15000,11/28/2018,31.9201389,-102.4921861,Deep,JOHNSON DEEP UNIT 12WD,69.40560875981893,64.77826781849232,24.918390191269786,3.196566206216828,5.661875427789186,-38993.0,2.145433188773705,texnet2024oqfb,0.0,0bbl Disposal,0.0,-5.661875427789186
86749,117513,31741454,12400.0,14163.0,40000,12/31/2018,32.36908062,-102.2002879,Deep,UNIVERSITY 7-31B SWD D1,44.79831868356473,37.16216929415497,-25.017322454138874,2.0799069750980754,5.5715263518138265,-26699.0,0.9083127485014779,texnet2024oqfb,13054954.9,Exclude,13.0549549,-5.5715263518138265
87642,110306,32939612,13250.0,14500.0,25000,7/1/2014,32.01138718,-102.219518,Deep,MIDLAND 817 SWD 1,41.74724507813948,39.047596025031226,14.76885922438241,1.441542101247677,10.072553045859001,-23897.0,0.4363171145894236,texnet2024oqfb,2748389.0,Exclude,2.748389,-10.072553045859001
88378,104290,11532155,4000.0,5800.0,15000,11/21/2011,32.5414344,-102.1935341,Deep,ESTES FARMS 11 SWD 1D,57.30850069612194,36.492171403273446,-44.18820466002974,1.7635962816406605,12.681724845995893,-29705.0,0.6530492514479587,texnet2024oqfb,0.0,0bbl Disposal,0.0,-12.681724845995893
91811,124241,41535539,7160.0,7555.0,20000,8/14/2020,32.69313673,-100.6645439,Deep,STRAWBERRY 87 1D,123.28556241681561,-107.10253213760463,-61.06202952647125,6.797409879884818,3.9507186858316223,-54988.0,9.701402064476198,texnet2024oqfb,2652238.9,Exclude,2.6522389,-3.9507186858316223
91963,124214,31743781,11500.0,14000.0,20000,8/7/2020,32.3064631,-102.0017678,Deep,TOUCAN SWD 1R,25.84486492015233,18.49510471724652,-18.05238614728799,1.4215255461341054,3.969883641341547,-21411.0,0.424284263750247,texnet2024oqfb,7402360.5,Exclude,7.4023605,-3.969883641341547
92272,116531,31741667,11150.0,12335.0,40000,7/25/2018,32.46687642,-101.7826337,Deep,RANCH WATER 24 SWD 1,35.957836013337065,-2.122598737610308,-35.895132978693844,1.6078281908779923,6.006844626967831,-23408.0,0.5427837850503207,texnet2024oqfb,6840762.689119997,Exclude,6.840762689119997,-6.006844626967831
93967,119160,31742189,13000.0,15000.0,20000,9/13/2019,32.1387953,-102.1817782,Deep,DIRT DEVIL 1D,35.470970612618785,35.46594169688152,0.5972752846860345,1.761365565535938,4.870636550308008,-23671.0,0.651398254347981,texnet2024oqfb,13505706.0,Exclude,13.505706,-4.870636550308008
108111,113218,32940225,13120.0,13900.0,20000,12/8/2015,32.083022,-102.17099,Deep,NORTHWEST MIDLAND SWD 1WD,35.12509980450757,34.460415426270224,6.800930142350364,1.309939160943559,8.635181382614647,-22189.0,0.36028803392470243,texnet2024oqfb,1964332.0,Exclude,1.964332,-8.635181382614647
108112,113259,41532682,5250.0,6100.0,10000,12/17/2015,32.54187893,-100.7250731,Deep,THUNDER VALLEY 2 UNIT 1D,110.72475153213017,-101.50414814358705,-44.23764965779585,4.135221648407392,8.61054072553046,-53286.0,3.5904193227162073,texnet2024oqfb,0.0,0bbl Disposal,0.0,-8.61054072553046
108345,109487,30132092,4650.0,6350.0,20000,2/24/2014,31.82313007,-103.5550773,Deep,DIMMIT 28 2D,168.90667759374458,165.089404944458,35.70866617396829,5.734252738700847,10.420260095824778,-52625.0,6.904007402445414,texnet2024oqfb,1470534.0,Exclude,1.470534,-10.420260095824778
108497,109119,17335792,10400.0,12500.0,25000,1/9/2014,31.91152447,-101.487083,Deep,HRW GLASSCOCK SWD 2,39.61763435395815,-29.99937785025875,25.876571803538216,1.3369334930400878,10.546201232032855,-22964.0,0.37529017415171906,texnet2024oqfb,0.0,0bbl Disposal,0.0,-10.546201232032855
109280,116147,32942084,11820.0,13808.0,25000,3/19/2018,31.9286419,-101.9883962,Deep,"CASSIDY B"""" 2DD",29.547055757245527,17.272625110957765,23.972602919318952,1.2842438872905413,6.357289527720739,-21438.0,0.346292113926554,texnet2024oqfb,16378199.5,Exclude,16.3781995,-6.357289527720739
109899,115077,38333023,5559.0,5936.0,15000,4/4/2017,31.33437693,-101.4530296,Deep,COATES 13,96.03597942492003,-33.31480751318173,90.07259642661124,3.891897816335257,7.312799452429843,-53760.0,3.180317253132341,texnet2024oqfb,0.0,0bbl Disposal,0.0,-7.312799452429843
111318,117373,32938725,4590.0,6350.0,15000,12/2/2018,31.8761625,-102.179809,Deep,"SCHARBAUER, C. 'A' 3311W",46.22679809440899,35.33119004511912,29.80987782930841,2.1310977462073923,5.650924024640657,-27240.0,0.953573836237704,texnet2024oqfb,333719.10000000126,Exclude,0.33371910000000127,-5.650924024640657
111338,117544,31741365,11777.0,13200.0,50000,12/31/2018,32.3743028,-101.9648944,Deep,PEELER D1,29.67933267321065,15.019866697426743,-25.598184664634477,1.3779591033159502,5.5715263518138265,-21759.0,0.3986761388783879,texnet2024oqfb,522620.0,Exclude,0.52262,-5.5715263518138265
111806,117568,22739689,10871.0,11380.0,60000,12/31/2018,32.41634685,-101.6427639,Deep,HULKSTER SWD 1,33.91056604140861,-15.276378262411837,-30.27473733443066,1.5744078106423558,5.5715263518138265,-22940.0,0.5204536495479722,texnet2024oqfb,29884570.118,Exclude,29.884570118,-5.5715263518138265
111954,112158,17333299,3214.0,4400.0,10000,3/3/2015,31.75153575,-101.6191229,Deep,"COLE RANCH 41"" SWD"" 4D",47.071450129227465,-17.563386593495068,43.672090447755124,1.682371240528939,9.401779603011637,-26216.0,0.5942801965247404,texnet2024oqfb,0.0,0bbl Disposal,0.0,-9.401779603011637
112457,112750,15132739,4316.0,5977.0,8000,8/18/2015,32.71959265,-100.5778854,Deep,DALE CAVE 4R,131.80492431983538,-115.22231129158085,-64.00471709600717,4.830453982466947,8.941820670773442,-53165.0,4.899181006118118,texnet2024oqfb,27217335.0,Exclude,27.217335,-8.941820670773442
112538,113831,22739185,5350.0,9600.0,25000,5/17/2016,32.4607253,-101.6284214,Deep,CHAMPAGNES SWD 1,38.9367277512441,-16.62106106117707,-35.21094492691903,1.4906321894584456,8.19438740588638,-23588.0,0.4665396698979367,texnet2024oqfb,32543976.0,Exclude,32.543976,-8.19438740588638
113408,115541,32942005,12044.0,14500.0,50000,8/29/2017,31.8151275,-102.0012153,Deep,BRYANT RANCH 23 SWD 1,41.005522707258265,18.492794565743612,36.59879070047679,1.7094723485333152,6.910335386721424,-24782.0,0.6135807805640386,texnet2024oqfb,0.0,0bbl Disposal,0.0,-6.910335386721424
115131,114780,22738945,10380.0,12000.0,20000,1/3/2017,32.407044,-101.599098,Deep,KNOTT SWD 2,35.08135432857705,-19.38365988480445,-29.239982880370576,1.3980700018904453,7.561943874058864,-22567.0,0.4103981756088577,texnet2024oqfb,11878691.020162,Exclude,11.878691020162,-7.561943874058864
115132,114783,22738833,8900.0,12500.0,25000,1/4/2017,32.3879203,-101.5309781,Deep,GARRETT-SNELL UNIT B 36-25 1D,37.421436019700636,-25.79261651586263,-27.112856918637483,1.491597508072233,7.559206023271732,-23312.0,0.4671441184731878,texnet2024oqfb,32909008.3877732,Exclude,32.9090083877732,-7.559206023271732
115866,108021,31737576,4750.0,6100.0,10000,8/27/2013,32.09217645,-102.1318683,Deep,SOUTH CURTIS RANCH 404,31.311779660040177,30.773174582537894,5.782682195542006,1.0386017203401898,10.915811088295689,-20244.0,0.2264882427589055,texnet2024oqfb,1861868.128662,Exclude,1.861868128662,-10.915811088295689
116568,116798,31741891,10500.0,13000.0,20000,9/25/2018,32.397183,-101.717739,Deep,7H SWD 1,29.32089099575703,-8.226679280540576,-28.143145494893854,1.3299887471270897,5.83709787816564,-21570.0,0.3714013858560035,texnet2024oqfb,16579818.970000198,Exclude,16.579818970000197,-5.83709787816564
116685,116795,30134147,4173.0,6250.0,20000,9/23/2018,31.76558889,-103.6589444,Deep,HOPPER 21801 SWD 1,179.93904221207194,174.94323524357264,42.108962029203255,8.158167168426337,5.842573579739904,-54297.0,13.974387679405947,texnet2024oqfb,0.0,0bbl Disposal,0.0,-5.842573579739904
96910,115127,22738993,10340.0,12000.0,30000,4/24/2017,32.27939706,-101.5589035,Deep,GUITAR 12 SWD 1D,27.632726411388337,-23.179976580198066,-15.04183503190261,1.124043908821901,7.258042436687201,-20629.0,0.26528588307726303,texnet2024oqfb,56362.0,Exclude,0.056362,-7.258042436687201
97819,115022,47530673,6500.0,8280.0,30000,3/20/2017,31.4245144,-103.2913283,Deep,ARCO STATE 1028D,161.7098638237649,140.510416467162,80.04662067077324,6.535034888361313,7.353867214236824,-53745.0,8.966922329309716,texnet2024oqfb,5390010.010759978,Exclude,5.390010010759978,-7.353867214236824
98378,115039,38935708,3500.0,6000.0,15000,3/22/2017,31.75974248,-103.8495226,Deep,BLACKTOP 21601 SWD 1W,197.61511119139027,192.9343948342074,42.75925723849485,7.98901614014255,7.34839151266256,-53747.0,13.40090671776028,texnet2024oqfb,0.0,0bbl Disposal,0.0,-7.34839151266256
99423,107431,336555,11340.0,13330.0,15000,5/1/2013,32.21914494,-102.2531598,Deep,MABEE 38 SWD 1,42.98700775159071,42.170223631900384,-8.340001772572812,1.4052223164152151,11.238877481177276,-23931.0,0.41460798641307817,texnet2024oqfb,0.0,0bbl Disposal,0.0,-11.238877481177276
101106,113646,10932340,2700.0,5500.0,20000,3/24/2016,31.658908,-104.120206,Deep,RUSTLER HILLS STATE 111-14 SWD 1,225.16301772211986,218.5993943388963,53.975059632688435,8.543291733226232,8.342231348391513,-53384.0,15.324914510370645,texnet2024oqfb,22221048.57,Exclude,22.22104857,-8.342231348391513
102308,119416,31742449,10600.0,12120.0,50000,10/21/2019,32.45681481,-101.7434365,Deep,TRITON SWD 1,35.25763790343587,-5.807951969341633,-34.77598177637262,1.7697757131522986,4.766598220396989,-23642.0,0.6576336827874254,texnet2024oqfb,11953855.0,Exclude,11.953855,-4.766598220396989
102531,115480,22739038,10118.0,10470.0,30000,8/11/2017,32.20152147,-101.4748396,Deep,FLETCH 1,31.752027516976174,-31.104505578730013,-6.379746143545908,1.3190100129643743,6.959616700889802,-21811.0,0.36529503700901444,texnet2024oqfb,5587372.0,Exclude,5.587372,-6.959616700889802
102910,115597,22739198,8850.0,12500.0,20000,9/11/2017,32.41399,-101.567019,Deep,SHROYER 2D,37.44991985901466,-22.399626296191474,-30.012585301983766,1.565279651753241,6.874743326488707,-23572.0,0.5144361343369255,texnet2024oqfb,15709408.0,Exclude,15.709408,-6.874743326488707
103546,105895,32931586,4940.0,6120.0,20000,10/31/2012,31.8884403,-102.1410942,Deep,"SCHARBAUER 35B"""" 1",42.573924244102905,31.677578558105353,28.444220182882354,1.361856489124004,11.737166324435318,-23594.0,0.38941284787297564,texnet2024oqfb,32865.0,Exclude,0.032865,-11.737166324435318
