pressure data:,,,,1 coordinate per line,,,,Additional pore pressure. Date is January 1st at 12:01 AM in 2018 
X_Easting_km, Y_Northing_km, additionalPressure_PSI,
5.2653,17.02,1.6136
5.2653,17.347,1.2969
5.2653,17.673,1.035
5.2653,18,0.82009
5.5918,2,0.93903
5.5918,2.3265,1.187
5.5918,2.6531,1.4899
5.5918,2.9796,1.8571
5.5918,3.3061,2.2984
5.5918,3.6327,2.8243
5.5918,3.9592,3.4456
5.5918,4.2857,4.1727
5.5918,4.6122,5.0155
5.5918,4.9388,5.9827
5.5918,5.2653,7.0806
5.5918,5.5918,8.3127
5.5918,5.9184,9.678
5.5918,6.2449,11.17
5.5918,6.5714,12.777
5.5918,6.898,14.476
5.5918,7.2245,16.238
5.5918,7.551,18.025
5.5918,7.8776,19.787
5.5918,8.2041,21.468
5.5918,8.5306,23.007
5.5918,8.8571,24.338
5.5918,9.1837,25.401
5.5918,9.5102,26.142
5.5918,9.8367,26.523
5.5918,10.163,26.523
5.5918,10.49,26.142
5.5918,10.816,25.401
5.5918,11.143,24.338
5.5918,11.469,23.007
5.5918,11.796,21.468
5.5918,12.122,19.787
5.5918,12.449,18.025
5.5918,12.776,16.238
5.5918,13.102,14.476
5.5918,13.429,12.777
5.5918,13.755,11.17
5.5918,14.082,9.678
5.5918,14.408,8.3127
5.5918,14.735,7.0806
5.5918,15.061,5.9827
5.5918,15.388,5.0155
5.5918,15.714,4.1727
5.5918,16.041,3.4456
5.5918,16.367,2.8243
5.5918,16.694,2.2984
5.5918,17.02,1.8571
5.5918,17.347,1.4899
5.5918,17.673,1.187
5.5918,18,0.93903
5.9184,2,1.0657
5.9184,2.3265,1.3492
5.9184,2.6531,1.6964
5.9184,2.9796,2.1183
5.9184,3.3061,2.6269
5.9184,3.6327,3.2348
5.9184,3.9592,3.9552
5.9184,4.2857,4.8016
5.9184,4.6122,5.7866
5.9184,4.9388,6.922
5.9184,5.2653,8.2171
5.9184,5.5918,9.678
5.9184,5.9184,11.306
5.9184,6.2449,13.097
5.9184,6.5714,15.037
5.9184,6.898,17.103
5.9184,7.2245,19.263
5.9184,7.551,21.468
5.9184,7.8776,23.66
5.9184,8.2041,25.768
5.9184,8.5306,27.71
5.9184,8.8571,29.402
5.9184,9.1837,30.759
5.9184,9.5102,31.711
5.9184,9.8367,32.201
5.9184,10.163,32.201
5.9184,10.49,31.711
5.9184,10.816,30.759
5.9184,11.143,29.402
5.9184,11.469,27.71
5.9184,11.796,25.768
5.9184,12.122,23.66
5.9184,12.449,21.468
5.9184,12.776,19.263
5.9184,13.102,17.103
